Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Formatted Ins Name,Trading Symbol,Expiry Date,Lot Size,Tick Size
NFO,nse_fo,PRESTIGE,37602,OPTSTK,CE,1880,PRESTIGE ESTATE LTD,PRESTIGE AUG 1880 CE,PRESTIGE28AUG25C1880,2025-08-28,450,0.05
NFO,nse_fo,PRESTIGE,37603,OPTSTK,PE,1880,PRESTIGE ESTATE LTD,PRESTIGE AUG 1880 PE,PRESTIGE28AUG25P1880,2025-08-28,450,0.05
NFO,nse_fo,SOLARINDS,37646,OPTSTK,CE,19250,SOLAR INDUSTRIES (I) LTD,SOLARINDS JUL 19250 CE,SOLARINDS31JUL25C19250,2025-07-31,75,0.05
NFO,nse_fo,SOLARINDS,37647,OPTSTK,PE,19250,SOLAR INDUSTRIES (I) LTD,SOLARINDS JUL 19250 PE,SOLARINDS31JUL25P19250,2025-07-31,75,0.05
NFO,nse_fo,TORNTPOWER,37734,OPTSTK,PE,1160,TORRENT POWER LTD,TORNTPOWER JUL 1160 PE,TORNTPOWER31JUL25P1160,2025-07-31,375,0.05
NFO,nse_fo,NIFTY,37795,OPTIDX,CE,23000,NIFTY,NIFTY 24th DEC 23000 CE,NIFTY24DEC25C23000,2025-12-24,75,0.05
NFO,nse_fo,NIFTY,37796,OPTIDX,PE,23000,NIFTY,NIFTY 24th DEC 23000 PE,NIFTY24DEC25P23000,2025-12-24,75,0.05
NFO,nse_fo,NIFTY,37797,OPTIDX,PE,13000,NIFTY,NIFTY 24th DEC 13000 PE,NIFTY24DEC25P13000,2025-12-24,75,0.05
NFO,nse_fo,NIFTY,37799,OPTIDX,CE,23000,NIFTY,NIFTY 25th JUN26 23000 CE,NIFTY25JUN26C23000,2026-06-25,75,0.05
NFO,nse_fo,NIFTY,37802,OPTIDX,PE,13000,NIFTY,NIFTY 25th JUN26 13000 PE,NIFTY25JUN26P13000,2026-06-25,75,0.05
NFO,nse_fo,NIFTY,37805,OPTIDX,PE,23000,NIFTY,NIFTY 25th JUN26 23000 PE,NIFTY25JUN26P23000,2026-06-25,75,0.05
NFO,nse_fo,NIFTY,37806,OPTIDX,CE,23000,NIFTY,NIFTY 31st DEC26 23000 CE,NIFTY31DEC26C23000,2026-12-31,75,0.05
NFO,nse_fo,NIFTY,37810,OPTIDX,PE,23000,NIFTY,NIFTY 31st DEC26 23000 PE,NIFTY31DEC26P23000,2026-12-31,75,0.05
NFO,nse_fo,NBCC,38088,OPTSTK,CE,122,NBCC (INDIA) LIMITED,NBCC JUL 122 CE,NBCC31JUL25C122,2025-07-31,6500,0.05
NFO,nse_fo,NBCC,38089,OPTSTK,PE,122,NBCC (INDIA) LIMITED,NBCC JUL 122 PE,NBCC31JUL25P122,2025-07-31,6500,0.05
NFO,nse_fo,NBCC,38096,OPTSTK,CE,136,NBCC (INDIA) LIMITED,NBCC JUL 136 CE,NBCC31JUL25C136,2025-07-31,6500,0.05
NFO,nse_fo,DELHIVERY,38145,OPTSTK,CE,445,DELHIVERY LIMITED,DELHIVERY JUL 445 CE,DELHIVERY31JUL25C445,2025-07-31,2075,0.05
NFO,nse_fo,DELHIVERY,38146,OPTSTK,PE,445,DELHIVERY LIMITED,DELHIVERY JUL 445 PE,DELHIVERY31JUL25P445,2025-07-31,2075,0.05
NFO,nse_fo,NIFTY,38152,OPTIDX,CE,29000,NIFTY,NIFTY 24th DEC 29000 CE,NIFTY24DEC25C29000,2025-12-24,75,0.05
NFO,nse_fo,NIFTY,38153,OPTIDX,PE,29000,NIFTY,NIFTY 24th DEC 29000 PE,NIFTY24DEC25P29000,2025-12-24,75,0.05
NFO,nse_fo,NIFTY,38154,OPTIDX,CE,29000,NIFTY,NIFTY 25th JUN26 29000 CE,NIFTY25JUN26C29000,2026-06-25,75,0.05
NFO,nse_fo,NIFTY,38157,OPTIDX,PE,29000,NIFTY,NIFTY 25th JUN26 29000 PE,NIFTY25JUN26P29000,2026-06-25,75,0.05
NFO,nse_fo,NIFTY,38158,OPTIDX,CE,29000,NIFTY,NIFTY 31st DEC26 29000 CE,NIFTY31DEC26C29000,2026-12-31,75,0.05
NFO,nse_fo,NIFTY,38159,OPTIDX,PE,29000,NIFTY,NIFTY 31st DEC26 29000 PE,NIFTY31DEC26P29000,2026-12-31,75,0.05
NFO,nse_fo,NIFTY,38160,OPTIDX,CE,29000,NIFTY,NIFTY 24th JUN27 29000 CE,NIFTY24JUN27C29000,2027-06-24,75,0.05
NFO,nse_fo,NIFTY,38163,OPTIDX,PE,29000,NIFTY,NIFTY 24th JUN27 29000 PE,NIFTY24JUN27P29000,2027-06-24,75,0.05
NFO,nse_fo,NIFTY,38164,OPTIDX,CE,29000,NIFTY,NIFTY 30th DEC27 29000 CE,NIFTY30DEC27C29000,2027-12-30,75,0.05
NFO,nse_fo,NIFTY,38165,OPTIDX,PE,29000,NIFTY,NIFTY 30th DEC27 29000 PE,NIFTY30DEC27P29000,2027-12-30,75,0.05
NFO,nse_fo,GLENMARK,38193,OPTSTK,CE,1940,GLENMARK PHARMACEUTICALS,GLENMARK JUL 1940 CE,GLENMARK31JUL25C1940,2025-07-31,375,0.05
NFO,nse_fo,GLENMARK,38194,OPTSTK,PE,1940,GLENMARK PHARMACEUTICALS,GLENMARK JUL 1940 PE,GLENMARK31JUL25P1940,2025-07-31,375,0.05
NFO,nse_fo,GLENMARK,38195,OPTSTK,CE,2120,GLENMARK PHARMACEUTICALS,GLENMARK JUL 2120 CE,GLENMARK31JUL25C2120,2025-07-31,375,0.05
NFO,nse_fo,GLENMARK,38196,OPTSTK,PE,2120,GLENMARK PHARMACEUTICALS,GLENMARK JUL 2120 PE,GLENMARK31JUL25P2120,2025-07-31,375,0.05
NFO,nse_fo,OBEROIRLTY,38206,OPTSTK,CE,2120,OBEROI REALTY LIMITED,OBEROIRLTY JUL 2120 CE,OBEROIRLTY31JUL25C2120,2025-07-31,350,0.05
NFO,nse_fo,OBEROIRLTY,38207,OPTSTK,PE,2120,OBEROI REALTY LIMITED,OBEROIRLTY JUL 2120 PE,OBEROIRLTY31JUL25P2120,2025-07-31,350,0.05
NFO,nse_fo,NIFTY,38376,OPTIDX,CE,20000,NIFTY,NIFTY 24th DEC 20000 CE,NIFTY24DEC25C20000,2025-12-24,75,0.05
NFO,nse_fo,NIFTY,38377,OPTIDX,PE,20000,NIFTY,NIFTY 24th DEC 20000 PE,NIFTY24DEC25P20000,2025-12-24,75,0.05
NFO,nse_fo,NIFTY,38378,OPTIDX,CE,20000,NIFTY,NIFTY 25th JUN26 20000 CE,NIFTY25JUN26C20000,2026-06-25,75,0.05
NFO,nse_fo,NIFTY,38380,OPTIDX,PE,20000,NIFTY,NIFTY 25th JUN26 20000 PE,NIFTY25JUN26P20000,2026-06-25,75,0.05
NFO,nse_fo,PNB,38385,OPTSTK,CE,123.1,PUNJAB NATIONAL BANK,PNB JUL 123.1 CE,PNB31JUL25C123.1,2025-07-31,8000,0.05
NFO,nse_fo,JSL,38425,OPTSTK,CE,830,JINDAL STAINLESS LIMITED,JSL JUL 830 CE,JSL31JUL25C830,2025-07-31,850,0.05
NFO,nse_fo,MCX,38479,OPTSTK,CE,8300,MULTI COMMODITY EXCHANGE,MCX JUL 8300 CE,MCX31JUL25C8300,2025-07-31,125,0.05
NFO,nse_fo,MCX,38480,OPTSTK,PE,8300,MULTI COMMODITY EXCHANGE,MCX JUL 8300 PE,MCX31JUL25P8300,2025-07-31,125,0.05
NFO,nse_fo,MCX,38481,OPTSTK,CE,9200,MULTI COMMODITY EXCHANGE,MCX JUL 9200 CE,MCX31JUL25C9200,2025-07-31,125,0.05
NFO,nse_fo,MCX,38482,OPTSTK,PE,9200,MULTI COMMODITY EXCHANGE,MCX JUL 9200 PE,MCX31JUL25P9200,2025-07-31,125,0.05
NFO,nse_fo,MCX,38483,OPTSTK,CE,8600,MULTI COMMODITY EXCHANGE,MCX AUG 8600 CE,MCX28AUG25C8600,2025-08-28,125,0.05
NFO,nse_fo,MCX,38484,OPTSTK,PE,8600,MULTI COMMODITY EXCHANGE,MCX AUG 8600 PE,MCX28AUG25P8600,2025-08-28,125,0.05
NFO,nse_fo,MUTHOOTFIN,38487,OPTSTK,CE,2900,MUTHOOT FINANCE LIMITED,MUTHOOTFIN JUL 2900 CE,MUTHOOTFIN31JUL25C2900,2025-07-31,275,0.05
NFO,nse_fo,MUTHOOTFIN,38490,OPTSTK,PE,2900,MUTHOOT FINANCE LIMITED,MUTHOOTFIN JUL 2900 PE,MUTHOOTFIN31JUL25P2900,2025-07-31,275,0.05
NFO,nse_fo,PEL,38539,OPTSTK,CE,1380,PIRAMAL ENTERPRISES LTD,PEL JUL 1380 CE,PEL31JUL25C1380,2025-07-31,750,0.05
NFO,nse_fo,PEL,38540,OPTSTK,PE,1380,PIRAMAL ENTERPRISES LTD,PEL JUL 1380 PE,PEL31JUL25P1380,2025-07-31,750,0.05
NFO,nse_fo,PRESTIGE,38579,OPTSTK,CE,1940,PRESTIGE ESTATE LTD,PRESTIGE JUL 1940 CE,PRESTIGE31JUL25C1940,2025-07-31,450,0.05
NFO,nse_fo,IIFL,38592,OPTSTK,CE,500,IIFL FINANCE LIMITED,IIFL JUL 500 CE,IIFL31JUL25C500,2025-07-31,1650,0.05
NFO,nse_fo,IIFL,38593,OPTSTK,PE,500,IIFL FINANCE LIMITED,IIFL JUL 500 PE,IIFL31JUL25P500,2025-07-31,1650,0.05
NFO,nse_fo,LT,38673,OPTSTK,CE,4120,LARSEN & TOUBRO LTD.,LT JUL 4120 CE,LT31JUL25C4120,2025-07-31,175,0.05
NFO,nse_fo,TATATECH,38710,OPTSTK,CE,580,TATA TECHNOLOGIES LIMITED,TATATECH AUG 580 CE,TATATECH28AUG25C580,2025-08-28,800,0.05
NFO,nse_fo,TATATECH,38711,OPTSTK,PE,580,TATA TECHNOLOGIES LIMITED,TATATECH AUG 580 PE,TATATECH28AUG25P580,2025-08-28,800,0.05
NFO,nse_fo,ABCAPITAL,38796,OPTSTK,CE,290,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL AUG 290 CE,ABCAPITAL28AUG25C290,2025-08-28,3100,0.05
NFO,nse_fo,ABCAPITAL,38797,OPTSTK,PE,290,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL AUG 290 PE,ABCAPITAL28AUG25P290,2025-08-28,3100,0.05
NFO,nse_fo,GLENMARK,38818,OPTSTK,CE,2260,GLENMARK PHARMACEUTICALS,GLENMARK JUL 2260 CE,GLENMARK31JUL25C2260,2025-07-31,375,0.05
NFO,nse_fo,GLENMARK,38819,OPTSTK,PE,2260,GLENMARK PHARMACEUTICALS,GLENMARK JUL 2260 PE,GLENMARK31JUL25P2260,2025-07-31,375,0.05
NFO,nse_fo,GLENMARK,38820,OPTSTK,CE,2260,GLENMARK PHARMACEUTICALS,GLENMARK AUG 2260 CE,GLENMARK28AUG25C2260,2025-08-28,375,0.05
NFO,nse_fo,GLENMARK,38821,OPTSTK,PE,2260,GLENMARK PHARMACEUTICALS,GLENMARK AUG 2260 PE,GLENMARK28AUG25P2260,2025-08-28,375,0.05
NFO,nse_fo,RBLBANK,38822,OPTSTK,CE,245,RBL BANK LIMITED,RBLBANK JUL 245 CE,RBLBANK31JUL25C245,2025-07-31,3175,0.05
NFO,nse_fo,RBLBANK,38823,OPTSTK,PE,245,RBL BANK LIMITED,RBLBANK JUL 245 PE,RBLBANK31JUL25P245,2025-07-31,3175,0.05
NFO,nse_fo,RBLBANK,38824,OPTSTK,CE,260,RBL BANK LIMITED,RBLBANK JUL 260 CE,RBLBANK31JUL25C260,2025-07-31,3175,0.05
NFO,nse_fo,RBLBANK,38825,OPTSTK,PE,260,RBL BANK LIMITED,RBLBANK JUL 260 PE,RBLBANK31JUL25P260,2025-07-31,3175,0.05
NFO,nse_fo,RBLBANK,38826,OPTSTK,CE,270,RBL BANK LIMITED,RBLBANK JUL 270 CE,RBLBANK31JUL25C270,2025-07-31,3175,0.05
NFO,nse_fo,RBLBANK,38827,OPTSTK,PE,270,RBL BANK LIMITED,RBLBANK JUL 270 PE,RBLBANK31JUL25P270,2025-07-31,3175,0.05
NFO,nse_fo,RELIANCE,38892,OPTSTK,CE,1700,RELIANCE INDUSTRIES LTD,RELIANCE JUL 1700 CE,RELIANCE31JUL25C1700,2025-07-31,500,0.05
NFO,nse_fo,RELIANCE,38893,OPTSTK,PE,1700,RELIANCE INDUSTRIES LTD,RELIANCE JUL 1700 PE,RELIANCE31JUL25P1700,2025-07-31,500,0.05
NFO,nse_fo,SUPREMEIND,39053,OPTSTK,CE,4500,SUPREME INDUSTRIES LTD,SUPREMEIND JUL 4500 CE,SUPREMEIND31JUL25C4500,2025-07-31,175,0.05
NFO,nse_fo,SUPREMEIND,39056,OPTSTK,PE,4500,SUPREME INDUSTRIES LTD,SUPREMEIND JUL 4500 PE,SUPREMEIND31JUL25P4500,2025-07-31,175,0.05
NFO,nse_fo,UNIONBANK,39209,OPTSTK,CE,175,UNION BANK OF INDIA,UNIONBANK JUL 175 CE,UNIONBANK31JUL25C175,2025-07-31,4425,0.05
NFO,nse_fo,UNIONBANK,39220,OPTSTK,PE,175,UNION BANK OF INDIA,UNIONBANK JUL 175 PE,UNIONBANK31JUL25P175,2025-07-31,4425,0.05
NFO,nse_fo,LAURUSLABS,39257,OPTSTK,CE,880,LAURUS LABS LIMITED,LAURUSLABS AUG 880 CE,LAURUSLABS28AUG25C880,2025-08-28,1700,0.05
NFO,nse_fo,LAURUSLABS,39258,OPTSTK,PE,880,LAURUS LABS LIMITED,LAURUSLABS AUG 880 PE,LAURUSLABS28AUG25P880,2025-08-28,1700,0.05
NFO,nse_fo,MUTHOOTFIN,39324,OPTSTK,CE,3000,MUTHOOT FINANCE LIMITED,MUTHOOTFIN AUG 3000 CE,MUTHOOTFIN28AUG25C3000,2025-08-28,275,0.05
NFO,nse_fo,MUTHOOTFIN,39325,OPTSTK,PE,3000,MUTHOOT FINANCE LIMITED,MUTHOOTFIN AUG 3000 PE,MUTHOOTFIN28AUG25P3000,2025-08-28,275,0.05
NFO,nse_fo,AUBANK,39363,OPTSTK,CE,850,AU SMALL FINANCE BANK LTD,AUBANK JUL 850 CE,AUBANK31JUL25C850,2025-07-31,1000,0.05
NFO,nse_fo,AUBANK,39368,OPTSTK,PE,850,AU SMALL FINANCE BANK LTD,AUBANK JUL 850 PE,AUBANK31JUL25P850,2025-07-31,1000,0.05
NFO,nse_fo,BANDHANBNK,39407,OPTSTK,CE,215,BANDHAN BANK LIMITED,BANDHANBNK JUL 215 CE,BANDHANBNK31JUL25C215,2025-07-31,3600,0.05
NFO,nse_fo,BANDHANBNK,39408,OPTSTK,PE,215,BANDHAN BANK LIMITED,BANDHANBNK JUL 215 PE,BANDHANBNK31JUL25P215,2025-07-31,3600,0.05
NFO,nse_fo,BEL,39417,OPTSTK,CE,410,BHARAT ELECTRONICS LTD,BEL JUL 410 CE,BEL31JUL25C410,2025-07-31,2850,0.05
NFO,nse_fo,BEL,39418,OPTSTK,PE,410,BHARAT ELECTRONICS LTD,BEL JUL 410 PE,BEL31JUL25P410,2025-07-31,2850,0.05
NFO,nse_fo,BEL,39419,OPTSTK,CE,440,BHARAT ELECTRONICS LTD,BEL JUL 440 CE,BEL31JUL25C440,2025-07-31,2850,0.05
NFO,nse_fo,BEL,39420,OPTSTK,PE,440,BHARAT ELECTRONICS LTD,BEL JUL 440 PE,BEL31JUL25P440,2025-07-31,2850,0.05
NFO,nse_fo,POLICYBZR,39426,OPTSTK,CE,2200,PB FINTECH LIMITED,POLICYBZR AUG 2200 CE,POLICYBZR28AUG25C2200,2025-08-28,350,0.05
NFO,nse_fo,POLICYBZR,39427,OPTSTK,PE,2200,PB FINTECH LIMITED,POLICYBZR AUG 2200 PE,POLICYBZR28AUG25P2200,2025-08-28,350,0.05
NFO,nse_fo,BOSCHLTD,39439,OPTSTK,CE,36500,BOSCH LIMITED,BOSCHLTD JUL 36500 CE,BOSCHLTD31JUL25C36500,2025-07-31,25,0.05
NFO,nse_fo,BOSCHLTD,39440,OPTSTK,PE,36500,BOSCH LIMITED,BOSCHLTD JUL 36500 PE,BOSCHLTD31JUL25P36500,2025-07-31,25,0.05
NFO,nse_fo,BOSCHLTD,39446,OPTSTK,CE,41000,BOSCH LIMITED,BOSCHLTD JUL 41000 CE,BOSCHLTD31JUL25C41000,2025-07-31,25,0.05
NFO,nse_fo,BOSCHLTD,39447,OPTSTK,PE,41000,BOSCH LIMITED,BOSCHLTD JUL 41000 PE,BOSCHLTD31JUL25P41000,2025-07-31,25,0.05
NFO,nse_fo,CDSL,39502,OPTSTK,CE,1720,CENTRAL DEPO SER (I) LTD,CDSL JUL 1720 CE,CDSL31JUL25C1720,2025-07-31,475,0.05
NFO,nse_fo,CDSL,39504,OPTSTK,PE,1720,CENTRAL DEPO SER (I) LTD,CDSL JUL 1720 PE,CDSL31JUL25P1720,2025-07-31,475,0.05
NFO,nse_fo,COFORGE,39521,OPTSTK,CE,2240,COFORGE LIMITED,COFORGE JUL 2240 CE,COFORGE31JUL25C2240,2025-07-31,375,0.05
NFO,nse_fo,COFORGE,39525,OPTSTK,PE,2240,COFORGE LIMITED,COFORGE JUL 2240 PE,COFORGE31JUL25P2240,2025-07-31,375,0.05
NFO,nse_fo,HAL,39653,OPTSTK,CE,5500,HINDUSTAN AERONAUTICS LTD,HAL JUL 5500 CE,HAL31JUL25C5500,2025-07-31,150,0.05
NFO,nse_fo,HAL,39654,OPTSTK,PE,5500,HINDUSTAN AERONAUTICS LTD,HAL JUL 5500 PE,HAL31JUL25P5500,2025-07-31,150,0.05
NFO,nse_fo,NIFTY,39667,OPTIDX,CE,23400,NIFTY,NIFTY 7th AUG 23400 CE,NIFTY07AUG25C23400,2025-08-07,75,0.05
NFO,nse_fo,NIFTY,39668,OPTIDX,PE,23400,NIFTY,NIFTY 7th AUG 23400 PE,NIFTY07AUG25P23400,2025-08-07,75,0.05
NFO,nse_fo,NIFTY,39669,OPTIDX,CE,23450,NIFTY,NIFTY 7th AUG 23450 CE,NIFTY07AUG25C23450,2025-08-07,75,0.05
NFO,nse_fo,NIFTY,39670,OPTIDX,PE,23450,NIFTY,NIFTY 7th AUG 23450 PE,NIFTY07AUG25P23450,2025-08-07,75,0.05
NFO,nse_fo,NIFTY,39671,OPTIDX,CE,23500,NIFTY,NIFTY 7th AUG 23500 CE,NIFTY07AUG25C23500,2025-08-07,75,0.05
NFO,nse_fo,NIFTY,39672,OPTIDX,PE,23500,NIFTY,NIFTY 7th AUG 23500 PE,NIFTY07AUG25P23500,2025-08-07,75,0.05
NFO,nse_fo,NIFTY,39673,OPTIDX,CE,23550,NIFTY,NIFTY 7th AUG 23550 CE,NIFTY07AUG25C23550,2025-08-07,75,0.05
NFO,nse_fo,NIFTY,39676,OPTIDX,PE,23550,NIFTY,NIFTY 7th AUG 23550 PE,NIFTY07AUG25P23550,2025-08-07,75,0.05
NFO,nse_fo,NIFTY,39680,OPTIDX,CE,23600,NIFTY,NIFTY 7th AUG 23600 CE,NIFTY07AUG25C23600,2025-08-07,75,0.05
NFO,nse_fo,NIFTY,39682,OPTIDX,PE,23600,NIFTY,NIFTY 7th AUG 23600 PE,NIFTY07AUG25P23600,2025-08-07,75,0.05
NFO,nse_fo,NIFTY,39684,OPTIDX,CE,23650,NIFTY,NIFTY 7th AUG 23650 CE,NIFTY07AUG25C23650,2025-08-07,75,0.05
NFO,nse_fo,NIFTY,39687,OPTIDX,PE,23650,NIFTY,NIFTY 7th AUG 23650 PE,NIFTY07AUG25P23650,2025-08-07,75,0.05
NFO,nse_fo,NIFTY,39701,OPTIDX,CE,23700,NIFTY,NIFTY 7th AUG 23700 CE,NIFTY07AUG25C23700,2025-08-07,75,0.05
NFO,nse_fo,NIFTY,39704,OPTIDX,PE,23700,NIFTY,NIFTY 7th AUG 23700 PE,NIFTY07AUG25P23700,2025-08-07,75,0.05
NFO,nse_fo,NIFTY,39705,OPTIDX,CE,23750,NIFTY,NIFTY 7th AUG 23750 CE,NIFTY07AUG25C23750,2025-08-07,75,0.05
NFO,nse_fo,NIFTY,39706,OPTIDX,PE,23750,NIFTY,NIFTY 7th AUG 23750 PE,NIFTY07AUG25P23750,2025-08-07,75,0.05
NFO,nse_fo,NIFTY,39709,OPTIDX,CE,23800,NIFTY,NIFTY 7th AUG 23800 CE,NIFTY07AUG25C23800,2025-08-07,75,0.05
NFO,nse_fo,NIFTY,39710,OPTIDX,PE,23800,NIFTY,NIFTY 7th AUG 23800 PE,NIFTY07AUG25P23800,2025-08-07,75,0.05
NFO,nse_fo,NIFTY,39713,OPTIDX,CE,23850,NIFTY,NIFTY 7th AUG 23850 CE,NIFTY07AUG25C23850,2025-08-07,75,0.05
NFO,nse_fo,NIFTY,39714,OPTIDX,PE,23850,NIFTY,NIFTY 7th AUG 23850 PE,NIFTY07AUG25P23850,2025-08-07,75,0.05
NFO,nse_fo,NIFTY,39736,OPTIDX,CE,23900,NIFTY,NIFTY 7th AUG 23900 CE,NIFTY07AUG25C23900,2025-08-07,75,0.05
NFO,nse_fo,NIFTY,39737,OPTIDX,PE,23900,NIFTY,NIFTY 7th AUG 23900 PE,NIFTY07AUG25P23900,2025-08-07,75,0.05
NFO,nse_fo,NIFTY,39738,OPTIDX,CE,23950,NIFTY,NIFTY 7th AUG 23950 CE,NIFTY07AUG25C23950,2025-08-07,75,0.05
NFO,nse_fo,NIFTY,39739,OPTIDX,PE,23950,NIFTY,NIFTY 7th AUG 23950 PE,NIFTY07AUG25P23950,2025-08-07,75,0.05
NFO,nse_fo,NIFTY,39744,OPTIDX,CE,24000,NIFTY,NIFTY 7th AUG 24000 CE,NIFTY07AUG25C24000,2025-08-07,75,0.05
NFO,nse_fo,NIFTY,39745,OPTIDX,PE,24000,NIFTY,NIFTY 7th AUG 24000 PE,NIFTY07AUG25P24000,2025-08-07,75,0.05
NFO,nse_fo,NIFTY,39750,OPTIDX,CE,24050,NIFTY,NIFTY 7th AUG 24050 CE,NIFTY07AUG25C24050,2025-08-07,75,0.05
NFO,nse_fo,NIFTY,39751,OPTIDX,PE,24050,NIFTY,NIFTY 7th AUG 24050 PE,NIFTY07AUG25P24050,2025-08-07,75,0.05
NFO,nse_fo,NIFTY,39752,OPTIDX,CE,24100,NIFTY,NIFTY 7th AUG 24100 CE,NIFTY07AUG25C24100,2025-08-07,75,0.05
NFO,nse_fo,NIFTY,39753,OPTIDX,PE,24100,NIFTY,NIFTY 7th AUG 24100 PE,NIFTY07AUG25P24100,2025-08-07,75,0.05
NFO,nse_fo,KPITTECH,39754,OPTSTK,CE,1640,KPIT TECHNOLOGIES LIMITED,KPITTECH JUL 1640 CE,KPITTECH31JUL25C1640,2025-07-31,400,0.05
NFO,nse_fo,NIFTY,39758,OPTIDX,CE,24150,NIFTY,NIFTY 7th AUG 24150 CE,NIFTY07AUG25C24150,2025-08-07,75,0.05
NFO,nse_fo,NIFTY,39759,OPTIDX,PE,24150,NIFTY,NIFTY 7th AUG 24150 PE,NIFTY07AUG25P24150,2025-08-07,75,0.05
NFO,nse_fo,NIFTY,39780,OPTIDX,CE,24200,NIFTY,NIFTY 7th AUG 24200 CE,NIFTY07AUG25C24200,2025-08-07,75,0.05
NFO,nse_fo,NIFTY,39781,OPTIDX,PE,24200,NIFTY,NIFTY 7th AUG 24200 PE,NIFTY07AUG25P24200,2025-08-07,75,0.05
NFO,nse_fo,NIFTY,39782,OPTIDX,CE,24250,NIFTY,NIFTY 7th AUG 24250 CE,NIFTY07AUG25C24250,2025-08-07,75,0.05
NFO,nse_fo,NIFTY,39783,OPTIDX,PE,24250,NIFTY,NIFTY 7th AUG 24250 PE,NIFTY07AUG25P24250,2025-08-07,75,0.05
NFO,nse_fo,NIFTY,39790,OPTIDX,CE,24300,NIFTY,NIFTY 7th AUG 24300 CE,NIFTY07AUG25C24300,2025-08-07,75,0.05
NFO,nse_fo,NIFTY,39791,OPTIDX,PE,24300,NIFTY,NIFTY 7th AUG 24300 PE,NIFTY07AUG25P24300,2025-08-07,75,0.05
NFO,nse_fo,MAXHEALTH,39792,OPTSTK,CE,1480,MAX HEALTHCARE INS LTD,MAXHEALTH JUL 1480 CE,MAXHEALTH31JUL25C1480,2025-07-31,525,0.05
NFO,nse_fo,MAXHEALTH,39793,OPTSTK,PE,1480,MAX HEALTHCARE INS LTD,MAXHEALTH JUL 1480 PE,MAXHEALTH31JUL25P1480,2025-07-31,525,0.05
NFO,nse_fo,MCX,39794,OPTSTK,CE,8800,MULTI COMMODITY EXCHANGE,MCX JUL 8800 CE,MCX31JUL25C8800,2025-07-31,125,0.05
NFO,nse_fo,MCX,39795,OPTSTK,PE,8800,MULTI COMMODITY EXCHANGE,MCX JUL 8800 PE,MCX31JUL25P8800,2025-07-31,125,0.05
NFO,nse_fo,NIFTY,39798,OPTIDX,CE,24350,NIFTY,NIFTY 7th AUG 24350 CE,NIFTY07AUG25C24350,2025-08-07,75,0.05
NFO,nse_fo,NIFTY,39799,OPTIDX,PE,24350,NIFTY,NIFTY 7th AUG 24350 PE,NIFTY07AUG25P24350,2025-08-07,75,0.05
NFO,nse_fo,NIFTY,39804,OPTIDX,CE,24400,NIFTY,NIFTY 7th AUG 24400 CE,NIFTY07AUG25C24400,2025-08-07,75,0.05
NFO,nse_fo,NIFTY,39805,OPTIDX,PE,24400,NIFTY,NIFTY 7th AUG 24400 PE,NIFTY07AUG25P24400,2025-08-07,75,0.05
NFO,nse_fo,NIFTY,39822,OPTIDX,CE,24450,NIFTY,NIFTY 7th AUG 24450 CE,NIFTY07AUG25C24450,2025-08-07,75,0.05
NFO,nse_fo,NIFTY,39823,OPTIDX,PE,24450,NIFTY,NIFTY 7th AUG 24450 PE,NIFTY07AUG25P24450,2025-08-07,75,0.05
NFO,nse_fo,NIFTY,39831,OPTIDX,CE,24500,NIFTY,NIFTY 7th AUG 24500 CE,NIFTY07AUG25C24500,2025-08-07,75,0.05
NFO,nse_fo,NIFTY,39832,OPTIDX,PE,24500,NIFTY,NIFTY 7th AUG 24500 PE,NIFTY07AUG25P24500,2025-08-07,75,0.05
NFO,nse_fo,NIFTY,39841,OPTIDX,CE,24550,NIFTY,NIFTY 7th AUG 24550 CE,NIFTY07AUG25C24550,2025-08-07,75,0.05
NFO,nse_fo,NIFTY,39842,OPTIDX,PE,24550,NIFTY,NIFTY 7th AUG 24550 PE,NIFTY07AUG25P24550,2025-08-07,75,0.05
NFO,nse_fo,NIFTY,39845,OPTIDX,CE,24600,NIFTY,NIFTY 7th AUG 24600 CE,NIFTY07AUG25C24600,2025-08-07,75,0.05
NFO,nse_fo,NIFTY,39846,OPTIDX,PE,24600,NIFTY,NIFTY 7th AUG 24600 PE,NIFTY07AUG25P24600,2025-08-07,75,0.05
NFO,nse_fo,NIFTY,39852,OPTIDX,CE,24650,NIFTY,NIFTY 7th AUG 24650 CE,NIFTY07AUG25C24650,2025-08-07,75,0.05
NFO,nse_fo,NIFTY,39853,OPTIDX,PE,24650,NIFTY,NIFTY 7th AUG 24650 PE,NIFTY07AUG25P24650,2025-08-07,75,0.05
NFO,nse_fo,NIFTY,39854,OPTIDX,CE,24700,NIFTY,NIFTY 7th AUG 24700 CE,NIFTY07AUG25C24700,2025-08-07,75,0.05
NFO,nse_fo,NIFTY,39855,OPTIDX,PE,24700,NIFTY,NIFTY 7th AUG 24700 PE,NIFTY07AUG25P24700,2025-08-07,75,0.05
NFO,nse_fo,NIFTY,39856,OPTIDX,CE,24750,NIFTY,NIFTY 7th AUG 24750 CE,NIFTY07AUG25C24750,2025-08-07,75,0.05
